id,gender,age,dependents,lifetime,phone_services,internet_services,online_streaming,multiple_connections,premium_plan,online_protect,contract_plan,ebill_services,default_payment,monthly_charges,issues,exit_status
1549,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,45.85,25,Yes
6593,Male,30-45,No,55,No,3G,Major User,,Yes,Yes,Month-to-month,Yes,Auto-payment,54.55,17,Yes
3098,Male,45-60,No,30,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Physical,79.65,23,Yes
3779,Male,45-60,Yes,66,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,No,Auto-payment,79.4,19,Yes
6969,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.5,23,Yes
2184,Female,>60,No,2,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,88.55,24,Yes
6335,Female,18-30,No,14,Yes,3G,Major User,No,Yes,No,Month-to-month,Yes,Online Transfer,69.65,11,No
4146,Male,30-45,No,35,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,75.2,19,Yes
6028,Male,30-45,No,12,Yes,4G,No,No,Yes,No,Month-to-month,No,Auto-payment,80.85,16,Yes
5759,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Physical,70.15,22,Yes
3738,Male,18-30,No,35,No,3G,Major User,,No,Yes,Month-to-month,No,Online Transfer,49.2,10,No
4446,Male,>60,No,3,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,79.9,27,Yes
4992,Male,30-45,No,51,No,3G,No,,No,No,Month-to-month,Yes,Auto-payment,30.05,13,No
7010,Female,45-60,No,1,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,74.45,29,Yes
3812,Male,18-30,No,17,Yes,None,,No,,,One year,Yes,Auto-payment,19.65,15,No
191,Male,30-45,No,6,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,91,15,Yes
693,Female,18-30,No,3,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,75.1,23,Yes
6125,Male,30-45,No,13,Yes,,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,102.25,24,Yes
1463,Female,18-30,No,4,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,70.4,16,Yes
4369,Male,18-30,No,3,No,3G,No,,No,No,Month-to-month,No,Online Transfer,24.75,24,Yes
6475,Female,18-30,Yes,19,Yes,,Sometimes,Yes,Yes,No,Month-to-month,Yes,Physical,75.9,8,No
243,Female,45-60,No,65,Yes,4G,Sometimes,No,No,Yes,Month-to-month,No,Online Transfer,94.4,999,No
4471,Male,45-60,No,41,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Auto-payment,83.75,24,Yes
6901,Female,18-30,No,30,Yes,3G,Sometimes,Yes,No,Yes,One year,Yes,Auto-payment,68.95,16,No
4486,Female,18-30,No,61,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,No,Physical,89.2,5,No
6056,Female,18-30,No,58,Yes,,No,Yes,Yes,Yes,One year,Yes,Auto-payment,71.1,15,No
1232,Male,30-45,Yes,34,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,78.3,19,Yes
1592,Female,30-45,Yes,42,Yes,,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,77.95,29,Yes
6885,Male,18-30,Yes,12,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,73.75,20,Yes
2657,Female,18-30,No,29,Yes,3G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,66.1,14,No
5929,Male,45-60,No,62,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Online Transfer,89.1,18,No
3455,Male,18-30,No,1,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,90.55,22,Yes
826,Male,45-60,No,7,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,95.6,17,Yes
3182,Female,30-45,No,45,Yes,4G,Major User,No,Yes,No,Two year,Yes,Auto-payment,95.2,5,No
4083,Female,45-60,No,68,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,100.2,27,Yes
4630,Male,18-30,No,22,Yes,3G,No,Yes,No,Yes,Month-to-month,No,Physical,65.05,8,No
5306,Male,30-45,Yes,19,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,83.65,20,Yes
2413,Male,30-45,Yes,7,No,3G,Sometimes,,Yes,Yes,Two year,No,Auto-payment,49.65,14,No
6257,Female,>60,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,73,19,Yes
4384,Female,30-45,No,2,Yes,4G,No,No,No,Yes,Month-to-month,No,Auto-payment,79.7,28,Yes
165,Male,30-45,No,69,Yes,None,,No,,,Two year,No,Physical,19.9,11,No
3663,Female,18-30,No,9,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Physical,88.4,4,No
5132,Male,30-45,Yes,71,Yes,,Sometimes,Yes,No,No,One year,Yes,Online Transfer,66.2,7,No
6,Male,18-30,Yes,22,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,89.1,16,No
3805,Male,>60,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,71.65,23,Yes
3413,Female,30-45,Yes,29,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Auto-payment,87.8,6,No
6084,Male,30-45,No,36,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,95,3,No
1543,Female,30-45,No,5,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,69.95,24,Yes
1782,Female,>60,No,26,Yes,3G,Sometimes,Yes,Yes,No,Month-to-month,Yes,Online Transfer,66.05,3,No
1601,Male,30-45,No,46,Yes,,Sometimes,Yes,No,Yes,One year,Yes,Online Transfer,94.65,9,No
7001,Male,18-30,No,3,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,49.9,17,Yes
3498,Male,18-30,No,43,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,75.2,25,Yes
4620,Male,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,115.8,16,No
99,Female,45-60,No,25,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,98.5,17,Yes
4181,Female,30-45,No,62,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,101.35,16,No
769,Male,30-45,No,17,Yes,3G,Sometimes,No,No,No,One year,No,Physical,64.8,15,No
1933,Male,18-30,No,20,Yes,None,,No,,,One year,Yes,Physical,19.7,15,No
4715,Female,18-30,No,64,Yes,3G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,2000,10,No
5933,Male,>60,No,3,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,105,24,Yes
1405,Female,18-30,No,1,Yes,4G,No,Yes,No,No,Month-to-month,No,Online Transfer,76,27,Yes
4010,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.4,12,No
1670,Male,>60,Yes,1,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,50.15,23,Yes
3568,Female,18-30,No,21,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Auto-payment,99.15,9,No
4736,Female,30-45,Yes,56,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,No,Auto-payment,81.25,3,No
5884,Male,45-60,No,46,No,,Major User,,Yes,Yes,One year,Yes,Auto-payment,59.9,999,Yes
3272,Male,18-30,No,1,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,81.7,28,Yes
2407,Female,30-45,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.7,20,Yes
61,Male,18-30,No,60,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,89.9,15,No
6732,Female,18-30,No,24,Yes,4G,Sometimes,Yes,Yes,No,Month-to-month,Yes,Online Transfer,89.55,12,No
4477,Male,30-45,Yes,10000,Yes,3G,No,No,No,No,One year,Yes,Auto-payment,48.95,17,No
4855,Male,30-45,No,64,Yes,4G,Major User,No,Yes,No,Two year,Yes,Auto-payment,104.05,11,No
5972,Female,>60,No,15,Yes,3G,No,Yes,Yes,No,Month-to-month,No,Auto-payment,55,15,Yes
2982,Male,30-45,Yes,52,Yes,None,,No,,,One year,Yes,Auto-payment,20.85,2,No
3286,Male,>60,No,35,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,95.45,18,Yes
6496,Male,45-60,No,40,Yes,4G,Major User,Yes,No,No,Month-to-month,No,Online Transfer,101.85,28,Yes
1319,Male,18-30,Yes,1,Yes,None,,No,,,Month-to-month,Yes,Physical,19.45,24,Yes
2146,Female,18-30,No,62,Yes,4G,Major User,Yes,Yes,Yes,One year,Yes,Auto-payment,115.05,3,No
6174,Male,18-30,No,4,No,3G,No,,No,Yes,Month-to-month,Yes,Online Transfer,29.65,23,Yes
448,Male,30-45,Yes,8,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,94.75,15,No
1159,Female,45-60,No,3,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.4,28,Yes
3260,Male,18-30,No,31,Yes,4G,No,No,Yes,No,Month-to-month,Yes,Online Transfer,78.45,15,Yes
6057,Male,18-30,No,19,Yes,3G,Sometimes,No,Yes,No,Month-to-month,Yes,Auto-payment,61.55,5,No
6397,Male,>60,No,54,Yes,,Sometimes,No,Yes,Yes,One year,No,Auto-payment,65.25,6,No
3951,Male,30-45,No,70,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,No,Physical,79.15,17,No
3388,Female,30-45,No,65,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,55.15,9,No
3528,Male,18-30,No,16,Yes,None,,No,,,Month-to-month,Yes,Physical,19.7,16,Yes
5168,Male,18-30,No,9,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.8,26,Yes
905,Male,>60,No,9,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,100.5,28,Yes
3386,Female,30-45,No,58,Yes,3G,Sometimes,Yes,Yes,No,One year,Yes,Online Transfer,68.4,2,No
1722,Female,18-30,No,51,No,3G,Major User,,No,Yes,One year,Yes,Auto-payment,56.4,13,No
4642,Male,30-45,Yes,65,Yes,3G,Major User,No,Yes,No,Two year,Yes,Auto-payment,74.8,17,Yes
737,Male,30-45,No,70,Yes,4G,Sometimes,No,Yes,Yes,Two year,No,Auto-payment,101,11,No
6952,Female,18-30,No,48,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,107.4,17,Yes
611,Female,30-45,Yes,9,Yes,3G,No,No,Yes,Yes,Month-to-month,No,Physical,65,29,Yes
4059,Female,30-45,Yes,2,Yes,3G,Major User,No,No,No,Month-to-month,No,Physical,65.7,23,Yes
4759,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,78.95,17,Yes
1236,Male,18-30,No,3,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,76.95,22,Yes
6155,Male,30-45,No,5,Yes,None,,No,,,Month-to-month,No,Physical,19.35,18,Yes
3662,Female,18-30,No,9,Yes,3G,No,No,No,No,Month-to-month,No,Online Transfer,45.15,19,Yes
3641,Female,18-30,No,49,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,74.45,19,No
2444,Female,>60,No,31,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,99.95,24,Yes
1682,Male,30-45,No,72,Yes,3G,Major User,Yes,No,Yes,Two year,Yes,Online Transfer,85.25,7,No
3879,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,No,Online Transfer,45.75,27,Yes
3847,Male,18-30,No,10,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,20,8,No
2335,Male,18-30,No,5,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,55.8,2,No
3109,Male,18-30,No,56,Yes,None,,Yes,,,Two year,Yes,Auto-payment,25.95,16,No
2075,Male,>60,No,56,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,101.05,9,No
4931,Male,30-45,No,15,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,103.45,10,No
4078,Male,30-45,Yes,22,Yes,3G,Sometimes,No,Yes,Yes,One year,Yes,Auto-payment,67.5,26,Yes
1813,Male,18-30,No,1,Yes,3G,Major User,No,Yes,Yes,Month-to-month,Yes,Online Transfer,75.5,5,No
2962,Female,30-45,Yes,3,No,3G,No,,Yes,No,Month-to-month,Yes,Physical,31,24,Yes
4,Female,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.7,17,Yes
6158,Male,18-30,No,2,Yes,None,,No,,,Month-to-month,Yes,Online Transfer,19.65,12,No
352,Female,>60,No,7,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,89.15,9,No
460,Male,18-30,Yes,6,Yes,None,,No,,,Month-to-month,No,Physical,19.65,3,No
2993,Male,30-45,Yes,1,Yes,None,,No,,,One year,No,Physical,20.4,4,No
3519,Male,>60,No,43,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,84.85,13,No
4131,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,Yes,Physical,20.25,19,Yes
4192,Male,18-30,No,23,Yes,None,,No,,,One year,No,Auto-payment,20.15,10,No
4835,Male,30-45,No,65,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,104.25,6,No
2234,Male,30-45,Yes,23,Yes,3G,No,Yes,Yes,No,Two year,No,Physical,59.7,6,No
1421,Male,>60,No,9,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,84.4,21,Yes
5405,Male,18-30,Yes,34,Yes,4G,Major User,Yes,No,No,One year,Yes,Online Transfer,103.8,8,No
2654,Male,30-45,No,1,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,90.75,17,Yes
155,Female,30-45,Yes,14,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,80.9,17,No
3160,Female,30-45,Yes,69,No,3G,No,,Yes,Yes,Two year,No,Auto-payment,46.25,9,No
4789,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,No,Physical,71.1,24,Yes
1150,Female,18-30,No,41,No,3G,Sometimes,,No,No,Month-to-month,Yes,Online Transfer,40.35,4,No
5745,Female,30-45,Yes,61,Yes,None,,Yes,,,Two year,Yes,Physical,24.2,11,No
808,Male,30-45,No,40,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,101.3,19,Yes
4982,Female,45-60,No,61,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,104.4,22,Yes
6661,Female,30-45,Yes,72,No,3G,Major User,,Yes,No,Two year,No,Auto-payment,53.65,13,No
846,Female,18-30,No,65,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,84.85,15,No
4265,Male,45-60,No,66,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Auto-payment,100.05,25,Yes
2397,Male,18-30,No,1,Yes,,Major User,No,No,No,Month-to-month,Yes,Online Transfer,88.35,20,Yes
5722,Female,45-60,No,27,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Auto-payment,104.3,23,Yes
1953,Male,18-30,Yes,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,75.35,19,Yes
724,Male,45-60,No,33,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,94.5,26,Yes
1857,Female,30-45,No,65,Yes,3G,No,No,Yes,Yes,Two year,No,Auto-payment,58.9,19,No
6776,Female,45-60,No,62,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,79.95,14,No
2619,Female,>60,No,33,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,110.45,25,Yes
1324,Female,30-45,Yes,4,Yes,None,,No,,,Month-to-month,No,Physical,20.35,29,Yes
2861,Female,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,81.95,22,Yes
3267,Male,30-45,Yes,47,Yes,None,,No,,,One year,No,Physical,20.05,17,No
1034,Female,30-45,No,71,Yes,,Major User,No,Yes,Yes,Two year,No,Auto-payment,81.85,10,No
5361,Female,18-30,Yes,4,Yes,,,No,,,One year,Yes,Physical,20.4,16,No
2061,Male,30-45,Yes,7,Yes,3G,No,No,No,Yes,Month-to-month,No,Online Transfer,48.7,18,Yes
2160,Female,30-45,Yes,72,Yes,3G,Major User,No,Yes,Yes,Two year,Yes,Auto-payment,83.7,16,No
745,Female,45-60,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,110.8,18,No
1707,Female,>60,No,3,Yes,4G,No,No,No,Yes,Month-to-month,No,Online Transfer,73.85,15,No
1716,Male,18-30,No,8,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,54.75,4,No
2070,Female,18-30,No,49,Yes,3G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,59.75,16,Yes
660,Female,18-30,No,4,No,3G,No,,No,No,Month-to-month,Yes,Physical,24.25,23,Yes
2095,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,79.95,20,Yes
3291,Female,30-45,Yes,24,Yes,3G,No,No,Yes,No,Month-to-month,No,Online Transfer,55.15,17,No
3595,Female,>60,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,70.2,29,Yes
268,Male,18-30,No,59,Yes,None,,No,,,Two year,No,Physical,19.35,29,Yes
5635,Female,30-45,No,22,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Physical,54.7,11,No
2161,Female,18-30,No,2,Yes,,No,No,No,Yes,Month-to-month,Yes,Online Transfer,75.8,27,Yes
5142,Female,18-30,No,66,Yes,4G,Sometimes,Yes,Yes,Yes,One year,Yes,Auto-payment,104.55,6,No
3715,Male,>60,No,11,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,78.5,13,No
1487,Female,18-30,No,56,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Online Transfer,106.8,13,No
5938,Male,45-60,Yes,34,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,108.9,6,No
2411,Male,18-30,Yes,60,Yes,3G,Major User,Yes,Yes,Yes,Two year,Yes,Online Transfer,84.95,16,No
46,Male,18-30,No,2,Yes,3G,No,No,No,No,Month-to-month,No,Physical,49.25,4,No
1999,Male,18-30,No,23,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,74.95,28,Yes
3559,Male,18-30,No,27,Yes,None,,No,,,Two year,No,Auto-payment,19.85,2,No
4553,Male,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,115.8,16,No
621,Female,18-30,No,62,Yes,4G,No,Yes,No,Yes,One year,Yes,Online Transfer,92.05,7,No
5565,Female,30-45,No,18,No,3G,Sometimes,,No,Yes,Month-to-month,Yes,Online Transfer,39.05,21,Yes
4799,Female,30-45,Yes,10,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,19.8,14,No
5766,Female,30-45,No,23,Yes,3G,Sometimes,No,Yes,No,One year,No,Auto-payment,2000,5,No
3666,Female,30-45,Yes,50,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,84.4,20,Yes
3690,Female,18-30,No,24,No,3G,Major User,,No,Yes,Month-to-month,Yes,Auto-payment,54.15,15,Yes
6692,Female,18-30,No,41,Yes,3G,Sometimes,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,74.65,6,No
2537,Male,18-30,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,113.4,18,No
710,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.55,26,Yes
1458,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Online Transfer,20.55,20,Yes
1338,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.15,18,Yes
1191,Male,30-45,Yes,35,Yes,3G,No,Yes,Yes,Yes,Two year,Yes,Auto-payment,69.15,8,No
4138,Female,18-30,No,1,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,85.45,17,Yes
3330,Male,>60,No,51,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,97.8,28,Yes
2641,Female,>60,No,5,Yes,3G,No,No,Yes,No,Month-to-month,No,Auto-payment,59.9,11,No
5049,Female,18-30,No,10000,Yes,None,,No,,,Month-to-month,Yes,Auto-payment,20.2,23,Yes
5961,Female,18-30,No,1,No,3G,No,,Yes,Yes,Month-to-month,No,Physical,35.9,10,No
2677,Female,18-30,No,4,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,70.05,27,Yes
2298,Male,30-45,Yes,69,Yes,4G,No,Yes,No,Yes,Two year,Yes,Auto-payment,79.2,11,No
7033,Male,18-30,No,38,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,69.5,16,No
6821,Female,18-30,No,18,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Auto-payment,99.85,18,Yes
5663,Female,30-45,Yes,37,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,95.25,11,No
4561,Female,30-45,Yes,8,Yes,3G,No,Yes,No,No,Month-to-month,No,Online Transfer,55.75,6,No
6629,Female,45-60,No,72,Yes,3G,Major User,Yes,No,Yes,Two year,Yes,Auto-payment,84.1,13,No
5023,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.3,18,Yes
211,Female,18-30,No,1,No,3G,No,,No,No,Month-to-month,No,Online Transfer,25.25,14,No
4258,Female,45-60,No,43,Yes,4G,Major User,Yes,Yes,Yes,One year,Yes,Physical,109.55,21,Yes
2450,Female,30-45,Yes,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,110.45,13,No
828,Male,30-45,Yes,60,Yes,,Sometimes,No,No,Yes,One year,No,Online Transfer,90.95,19,Yes
948,Male,>60,No,35,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,99.05,28,Yes
5418,Male,>60,No,18,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,80.55,4,No
1414,Male,18-30,No,35,Yes,4G,Sometimes,Yes,Yes,Yes,Month-to-month,No,Online Transfer,95.5,12,No
1366,Male,30-45,No,10,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.6,26,Yes
2564,Male,18-30,No,18,Yes,3G,Major User,Yes,Yes,Yes,One year,Yes,Auto-payment,82,23,Yes
2668,Male,18-30,Yes,1,Yes,None,,No,,,Month-to-month,No,Physical,19.75,29,Yes
2468,Male,30-45,No,4,No,3G,Major User,,No,No,Month-to-month,Yes,Online Transfer,48.55,19,Yes
7039,Female,30-45,Yes,72,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,103.2,2,No
1828,Male,18-30,No,42,Yes,None,,Yes,,,One year,No,Online Transfer,25.05,10,No
6864,Female,>60,No,3,No,3G,No,,No,No,Month-to-month,No,Online Transfer,25.3,26,Yes
5120,Male,30-45,Yes,7,Yes,3G,No,No,No,No,One year,Yes,Online Transfer,49.75,29,Yes
6930,Female,30-45,No,10000,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,75.15,20,Yes
5905,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,85,17,No
6745,Female,18-30,No,54,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Online Transfer,100.1,999,Yes
2727,Male,18-30,No,5,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,94.85,25,Yes
3819,Male,18-30,No,46,No,3G,No,,No,No,One year,Yes,Auto-payment,30.75,12,No
515,Male,18-30,No,40,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,No,Auto-payment,104.8,26,Yes
4653,Female,30-45,Yes,30,No,3G,Major User,,Yes,No,Month-to-month,No,Auto-payment,51.2,17,Yes
3784,Male,>60,No,35,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,101.4,23,Yes
5940,Male,30-45,Yes,56,Yes,4G,No,No,Yes,Yes,One year,Yes,Physical,85.85,10,No
3217,Female,18-30,No,2,Yes,None,,No,,,Month-to-month,Yes,Physical,20.45,13,No
1128,Male,18-30,No,27,Yes,None,,No,,,Month-to-month,Yes,Online Transfer,19.4,17,No
5059,Female,18-30,No,36,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,99.15,28,Yes
3596,Female,18-30,No,3,Yes,3G,No,No,No,No,Month-to-month,No,Online Transfer,55.35,26,Yes
3935,Female,30-45,No,70,Yes,None,,No,,,Two year,No,Auto-payment,19.85,3,No
1783,Male,18-30,Yes,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,71.65,18,Yes
1361,Male,18-30,No,4,Yes,4G,No,Yes,No,No,Month-to-month,No,Online Transfer,78.45,24,Yes
2312,Male,18-30,No,18,Yes,None,,No,,,One year,No,Physical,20.1,12,No
3597,Male,30-45,No,25,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Auto-payment,95.7,10,No
1786,Female,18-30,No,38,Yes,4G,No,No,Yes,Yes,Month-to-month,Yes,Auto-payment,84.25,21,Yes
6949,Male,30-45,Yes,32,No,3G,No,,Yes,Yes,One year,Yes,Physical,36.25,13,No
3370,Female,30-45,Yes,53,No,3G,Sometimes,,No,Yes,Month-to-month,Yes,Auto-payment,48.7,15,No
3592,Female,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,45.65,17,Yes
4163,Male,30-45,No,65,Yes,3G,No,Yes,No,Yes,One year,No,Auto-payment,67.05,11,No
3919,Female,18-30,No,6,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,93.55,25,Yes
6405,Female,>60,No,60,Yes,4G,Major User,Yes,No,No,One year,Yes,Auto-payment,101.4,4,No
962,Male,45-60,No,8,Yes,3G,Sometimes,No,No,No,Month-to-month,No,Auto-payment,60.9,9,No
6232,Female,18-30,No,5,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,2000,29,Yes
6413,Female,30-45,Yes,32,Yes,,Sometimes,Yes,No,Yes,Month-to-month,Yes,Auto-payment,91.05,27,Yes
3488,Male,18-30,No,9,Yes,3G,Sometimes,Yes,No,No,Month-to-month,No,Physical,59.9,5,No
1057,Female,18-30,No,10,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Physical,84.7,15,Yes
2168,Male,45-60,No,7,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Physical,74.4,28,Yes
546,Male,30-45,Yes,39,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Physical,86.3,20,Yes
955,Male,30-45,No,1,Yes,,No,No,No,No,Month-to-month,No,Auto-payment,44.7,21,Yes
2992,Male,18-30,No,12,No,3G,No,,Yes,No,Month-to-month,No,Physical,34,2,No
5432,Female,18-30,No,2,Yes,3G,Major User,No,Yes,Yes,Month-to-month,No,Online Transfer,76.4,19,Yes
4819,Male,18-30,Yes,53,Yes,,,No,,,Two year,No,Auto-payment,19.75,17,Yes
2086,Male,30-45,Yes,17,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Online Transfer,80.85,18,Yes
970,Female,18-30,No,1,Yes,4G,Major User,No,No,No,Month-to-month,No,Online Transfer,90.55,19,Yes
